#    time               <x>               <y>             var_x             var_y             var_r            <mv_x>            <mv_y>           var_mvx           var_mvy            var_mv                        E                     E-E0              <Px>            var_Px            var_Py             var_P               err
25.635396  -8.782817549e-01   4.777722826e-01   4.473506850e-01   3.056896441e-01   7.530403291e-01   4.777722826e-01   8.780773064e-01   5.346073453e-01   3.715699927e-01   9.061773380e-01   9.5273151831115988e-01   3.1297187064183163e-13  -7.128645718e-15   3.018983425e-01   3.715699927e-01   6.734683352e-01   1.205702205e-13
25.666812  -8.628438396e-01   5.051176910e-01   4.649614820e-01   3.068561920e-01   7.718176740e-01   5.051176910e-01   8.626425665e-01   5.264709910e-01   3.796964233e-01   9.061674143e-01   9.5273151831115122e-01   3.0431213104975541e-13  -6.824009436e-15   3.018983425e-01   3.796964233e-01   6.815947658e-01   1.081357226e-13
25.698228  -8.465547415e-01   5.319647939e-01   4.833740553e-01   3.082466734e-01   7.916207288e-01   5.319647939e-01   8.463567964e-01   5.180442659e-01   3.881129082e-01   9.061571741e-01   9.5273151831113434e-01   2.8743674107545303e-13  -6.785843602e-15   3.018983425e-01   3.881129082e-01   6.900112507e-01   9.481304630e-14
25.729644  -8.294305299e-01   5.582871055e-01   5.025453176e-01   3.098846557e-01   8.124299732e-01   5.582871055e-01   8.292360593e-01   5.093604054e-01   3.967862564e-01   9.061466618e-01   9.5273151831112746e-01   2.8055335832277706e-13  -6.601251407e-15   3.018983425e-01   3.967862564e-01   6.986845989e-01   9.547918012e-14
25.761060  -8.114880983e-01   5.840586577e-01   5.224306716e-01   3.117942238e-01   8.342248953e-01   5.840586577e-01   8.112972421e-01   5.004536607e-01   4.056822619e-01   9.061359226e-01   9.5273151831110681e-01   2.5990321006474915e-13  -6.687621557e-15   3.018983425e-01   4.056822619e-01   7.075806044e-01   1.170175068e-13
25.792476  -7.927451470e-01   6.092540257e-01   5.429841558e-01   3.139998555e-01   8.569840114e-01   6.092540257e-01   7.925580389e-01   4.913591637e-01   4.147658384e-01   9.061250021e-01   9.5273151831112113e-01   2.7422508708241367e-13  -6.612323764e-15   3.018983425e-01   4.147658384e-01   7.166641809e-01   1.234568003e-13
25.823892  -7.732201665e-01   6.338483527e-01   5.641585937e-01   3.165262935e-01   8.806848872e-01   6.338483527e-01   7.730369336e-01   4.821127890e-01   4.240011573e-01   9.061139463e-01   9.5273151831110869e-01   2.6179058920661191e-13  -6.476077540e-15   3.018983425e-01   4.240011573e-01   7.258994997e-01   8.659739592e-14
25.855308  -7.529324184e-01   6.578173753e-01   5.859057459e-01   3.193984143e-01   9.053041602e-01   6.578173753e-01   7.527531814e-01   4.727510119e-01   4.333517891e-01   9.061028010e-01   9.5273151831109382e-01   2.4691360067663481e-13  -5.795708559e-15   3.018983425e-01   4.333517891e-01   7.352501316e-01   9.414691249e-14
25.886723  -7.319019171e-01   6.811374463e-01   6.081764660e-01   3.226410962e-01   9.308175622e-01   6.811374463e-01   7.317267904e-01   4.633107650e-01   4.427808471e-01   9.060916121e-01   9.5273151831110126e-01   2.5435209494162336e-13  -6.104982790e-15   3.018983425e-01   4.427808471e-01   7.446791895e-01   8.038014698e-14
25.918139  -7.101494097e-01   7.037855591e-01   6.309208578e-01   3.262790855e-01   9.571999433e-01   7.037855591e-01   7.099785011e-01   4.538292925e-01   4.522511324e-01   9.060804249e-01   9.5273151831105873e-01   2.1183055309847987e-13  -6.398939678e-15   3.018983425e-01   4.522511324e-01   7.541494749e-01   8.482103908e-14
25.949555  -6.876963554e-01   7.257393697e-01   6.540884353e-01   3.303368613e-01   9.844252966e-01   7.257393697e-01   6.875297668e-01   4.443440031e-01   4.617252811e-01   9.060692842e-01   9.5273151831104630e-01   1.9939605522267811e-13  -5.533660457e-15   3.018983425e-01   4.617252811e-01   7.636236236e-01   7.349676423e-14
25.980971  -6.645649049e-01   7.469772191e-01   6.776282824e-01   3.348385010e-01   1.012466783e+00   7.469772191e-01   6.644027318e-01   4.348923228e-01   4.711659115e-01   9.060582342e-01   9.5273151831103009e-01   1.8318679906315083e-13  -6.191042051e-15   3.018983425e-01   4.711659115e-01   7.730642539e-01   4.907185769e-14
26.012387  -6.407778780e-01   7.674781543e-01   7.014892145e-01   3.398075457e-01   1.041296760e+00   7.674781543e-01   6.406202099e-01   4.255115468e-01   4.805357712e-01   9.060473180e-01   9.5273151831103087e-01   1.8396395518038844e-13  -6.351543400e-15   3.018983425e-01   4.805357712e-01   7.824341137e-01   6.172840017e-14
26.043803  -6.163587412e-01   7.872219496e-01   7.256199385e-01   3.452668660e-01   1.070886805e+00   7.872219496e-01   6.162056619e-01   4.162386927e-01   4.897978851e-01   9.060365778e-01   9.5273151831102221e-01   1.7530421558831222e-13  -6.029707366e-15   3.018983425e-01   4.897978851e-01   7.916962275e-01   4.418687638e-14
26.075219  -5.913315847e-01   8.061891260e-01   7.499692137e-01   3.512385307e-01   1.101207744e+00   8.061891260e-01   5.911831724e-01   4.071103541e-01   4.989157002e-01   9.060260543e-01   9.5273151831101122e-01   1.6431300764452317e-13  -6.353841330e-15   3.018983425e-01   4.989157002e-01   8.008140427e-01   1.909583602e-14
26.106635  -5.657210987e-01   8.243609706e-01   7.744860099e-01   3.577436753e-01   1.132229685e+00   8.243609706e-01   5.655774260e-01   3.981625563e-01   5.078532310e-01   9.060157873e-01   9.5273151831101277e-01   1.6586731987899839e-13  -6.835355170e-15   3.018983425e-01   5.078532310e-01   8.097515734e-01   3.330669074e-14
26.138051  -5.395525488e-01   8.417195553e-01   7.991196650e-01   3.648023757e-01   1.163922041e+00   8.417195553e-01   5.394136830e-01   3.894306138e-01   5.165752009e-01   9.060058147e-01   9.5273151831102765e-01   1.8074430840897548e-13  -5.089661097e-15   3.018983425e-01   5.165752009e-01   8.184735434e-01  -3.219646771e-15
26.169467  -5.128517510e-01   8.582477540e-01   8.238200387e-01   3.724335228e-01   1.196253561e+00   8.582477540e-01   5.127177547e-01   3.809489910e-01   5.250471822e-01   9.059961732e-01   9.5273151831101632e-01   1.6942003355779889e-13  -6.014702644e-15   3.018983425e-01   5.250471822e-01   8.269455246e-01   2.886579864e-15
26.200883  -4.856450468e-01   8.739292600e-01   8.485376644e-01   3.806547017e-01   1.229192366e+00   8.739292600e-01   4.855159775e-01   3.727511661e-01   5.332357315e-01   9.059868975e-01   9.5273151831099656e-01   1.4965806371947110e-13  -5.464795731e-15   3.018983425e-01   5.332357315e-01   8.351340739e-01   1.598721155e-14
26.232299  -4.579592765e-01   8.887486019e-01   8.732238971e-01   3.894820758e-01   1.262705973e+00   8.887486019e-01   4.578351874e-01   3.648694985e-01   5.411085225e-01   9.059780210e-01   9.5273151831101344e-01   1.6653345369377348e-13  -5.429657128e-15   3.018983425e-01   5.411085225e-01   8.430068650e-01  -4.662936703e-15
26.263715  -4.298217532e-01   9.026911589e-01   8.978310568e-01   3.989302740e-01   1.296761331e+00   9.026911589e-01   4.297026931e-01   3.573351014e-01   5.486344736e-01   9.059695750e-01   9.5273151831099412e-01   1.4721557306529576e-13  -3.971166570e-15   3.018983425e-01   5.486344736e-01   8.505328161e-01   1.221245327e-14
26.295131  -4.012602357e-01   9.157431749e-01   9.223125680e-01   4.090122845e-01   1.331324853e+00   9.157431749e-01   4.011462493e-01   3.501777181e-01   5.557838708e-01   9.059615889e-01   9.5273151831098279e-01   1.3589129821411916e-13  -7.218369028e-15   3.018983425e-01   5.557838708e-01   8.576822132e-01  -3.630429291e-14
26.326546  -3.723029011e-01   9.278917729e-01   9.466230935e-01   4.197393538e-01   1.366362447e+00   9.278917729e-01   3.721940294e-01   3.434256053e-01   5.625284851e-01   9.059540904e-01   9.5273151831097358e-01   1.2667644710973036e-13  -6.014937866e-15   3.018983425e-01   5.625284851e-01   8.644268276e-01  -1.010302952e-14
26.357962  -3.429783169e-01   9.391249667e-01   9.707186625e-01   4.311208915e-01   1.401839554e+00   9.391249667e-01   3.428745973e-01   3.371054206e-01   5.688416847e-01   9.059471053e-01   9.5273151831098335e-01   1.3644640972643174e-13  -5.160709185e-15   3.018983425e-01   5.688416847e-01   8.707400272e-01  -2.597921878e-14
26.389378  -3.133154132e-01   9.494316736e-01   9.945567935e-01   4.431643818e-01   1.437721175e+00   9.494316736e-01   3.132168797e-01   3.312421172e-01   5.746985399e-01   9.059406571e-01   9.5273151831096758e-01   1.2068124277675452e-13  -5.892429208e-15   3.018983425e-01   5.746985399e-01   8.765968824e-01  -8.304468224e-14
26.420794  -2.833434536e-01   9.588017247e-01   1.018096609e+00   4.558753029e-01   1.473971912e+00   9.588017247e-01   2.832501371e-01   3.258588458e-01   5.800759220e-01   9.059347677e-01   9.5273151831094505e-01   9.8143715376863838e-14  -5.326604884e-15   3.018983425e-01   5.800759220e-01   8.819742644e-01  -5.084821453e-14
26.452210  -2.530920069e-01   9.672258755e-01   1.041298947e+00   4.692570517e-01   1.510555999e+00   9.672258755e-01   2.530039352e-01   3.209768621e-01   5.849525947e-01   9.059294568e-01   9.5273151831097047e-01   1.2356782264077992e-13  -6.522151644e-15   3.018983425e-01   5.849525947e-01   8.868509372e-01  -3.175237850e-14
26.483626  -2.225909173e-01   9.746958145e-01   1.064126459e+00   4.833108787e-01   1.547437338e+00   9.746958145e-01   2.225081158e-01   3.166154434e-01   5.893092986e-01   9.059247421e-01   9.5273151831092928e-01   8.2378548427186615e-14  -5.633763579e-15   3.018983425e-01   5.893092986e-01   8.912076411e-01  -9.303668946e-14
26.515042  -1.918702757e-01   9.812041718e-01   1.086543705e+00   4.980358284e-01   1.584579534e+00   9.812041718e-01   1.917927669e-01   3.127918121e-01   5.931288270e-01   9.059206391e-01   9.5273151831092728e-01   8.0380146982861334e-14  -6.754267327e-15   3.018983425e-01   5.931288270e-01   8.950271695e-01  -6.239453398e-14
26.546458  -1.609603894e-01   9.867445261e-01   1.108517243e+00   5.134286902e-01   1.621945933e+00   9.867445261e-01   1.608881933e-01   3.095210673e-01   5.963960944e-01   9.059171617e-01   9.5273151831095593e-01   1.0902390101819037e-13  -6.882449395e-15   3.018983425e-01   5.963960944e-01   8.982944369e-01  -9.869882689e-14
26.577874  -1.298917523e-01   9.913114114e-01   1.130015701e+00   5.294839559e-01   1.659499657e+00   9.913114114e-01   1.298248869e-01   3.068161253e-01   5.990981960e-01   9.059143213e-01   9.5273151831097358e-01   1.2667644710973036e-13  -7.950104276e-15   3.018983425e-01   5.990981960e-01   9.009965385e-01  -1.000310945e-13
26.609290  -9.869501516e-02   9.949003219e-01   1.151009850e+00   5.461937876e-01   1.697203638e+00   9.949003219e-01   9.863349599e-02   3.046876686e-01   6.012244590e-01   9.059121276e-01   9.5273151831097291e-01   1.2601031329495527e-13  -5.928463084e-15   3.018983425e-01   6.012244590e-01   9.031228015e-01  -1.277866701e-13
26.640706  -6.740095498e-02   9.975077168e-01   1.171472664e+00   5.635479935e-01   1.735020658e+00   9.975077168e-01   6.734479551e-02   3.031441031e-01   6.027664848e-01   9.059105880e-01   9.5273151831095781e-01   1.1091128016005314e-13  -1.147730066e-14   3.018983425e-01   6.027664848e-01   9.046648273e-01  -1.146860384e-13
26.672122  -3.604044481e-02   9.991310238e-01   1.191379372e+00   5.815340130e-01   1.772913385e+00   9.991310238e-01   3.598965643e-02   3.021915255e-01   6.037181824e-01   9.059097079e-01   9.5273151831095271e-01   1.0580425424677742e-13  -6.640638072e-15   3.018983425e-01   6.037181824e-01   9.056165249e-01  -1.023625629e-13
26.703538  -4.644423255e-03   9.997686415e-01   1.210707499e+00   6.001369113e-01   1.810844410e+00   9.997686415e-01   4.599015284e-03   3.018336984e-01   6.040757925e-01   9.059094909e-01   9.5273151831093805e-01   9.1149310321725352e-14  -4.896337736e-15   3.018983425e-01   6.040757925e-01   9.059741349e-01  -1.504352198e-13
26.734953   2.675613603e-02   9.994199409e-01   1.229436898e+00   6.193393828e-01   1.848776281e+00   9.994199409e-01  -2.679615635e-02   3.020720361e-01   6.038379021e-01   9.059099382e-01   9.5273151831095271e-01   1.0580425424677742e-13  -4.248638715e-15   3.018983425e-01   6.038379021e-01   9.057362445e-01  -1.111333248e-13
26.766369   5.813025495e-02   9.980852665e-01   1.247549780e+00   6.391217645e-01   1.886671544e+00   9.980852665e-01  -5.816488244e-02   3.029055986e-01   6.030054506e-01   9.059110492e-01   9.5273151831093394e-01   8.7041485130612273e-14  -4.433205575e-15   3.018983425e-01   6.030054506e-01   9.049037930e-01  -1.382227666e-13
26.797785   8.944698149e-02   9.957659351e-01   1.265030722e+00   6.594620581e-01   1.924492780e+00   9.957659351e-01  -8.947621313e-02   3.043310953e-01   6.015817257e-01   9.059128210e-01   9.5273151831077385e-01  -7.3052675020335300e-14  -6.843525119e-15   3.018983425e-01   6.015817257e-01   9.034800682e-01  -1.505462421e-13
26.829201   1.206754203e-01   9.924642355e-01   1.281866678e+00   6.803359615e-01   1.962202639e+00   9.924642355e-01  -1.206992552e-01   3.063428982e-01   5.995723507e-01   9.059152489e-01   9.5273151831072866e-01  -1.1823875212257917e-13  -5.391593320e-15   3.018983425e-01   5.995723507e-01   9.014706932e-01  -2.103872632e-13
26.860617   1.517847630e-01   9.881834255e-01   1.298046971e+00   7.017169099e-01   1.999763881e+00   9.881834255e-01  -1.518032028e-01   3.089330642e-01   5.969852618e-01   9.059183259e-01   9.5273151831073333e-01  -1.1357581541915351e-13  -1.482671978e-15   3.018983425e-01   5.969852618e-01   8.988836042e-01  -1.952882300e-13
26.892033   1.827443190e-01   9.829277289e-01   1.313563284e+00   7.235761255e-01   2.037139409e+00   9.829277289e-01  -1.827573675e-01   3.120913661e-01   5.938306769e-01   9.059220430e-01   9.5273151831074232e-01  -1.0458300891968975e-13  -5.532507983e-15   3.018983425e-01   5.938306769e-01   8.957290194e-01  -1.906252933e-13
26.923449   2.135235452e-01   9.767023314e-01   1.328409633e+00   7.458826766e-01   2.074292310e+00   9.767023314e-01  -2.135312091e-01   3.158053338e-01   5.901210554e-01   9.059263892e-01   9.5273151831071790e-01  -1.2900791546144319e-13  -7.899843608e-15   3.018983425e-01   5.901210554e-01   8.920193978e-01  -1.519895321e-13
26.954865   2.440920767e-01   9.695133755e-01   1.342582342e+00   7.686035451e-01   2.111185888e+00   9.695133755e-01  -2.440943651e-01   3.200603031e-01   5.858710481e-01   9.059313512e-01   9.5273151831067149e-01  -1.7541523789077473e-13  -5.726152165e-15   3.018983425e-01   5.858710481e-01   8.877693905e-01  -1.916244941e-13
26.986281   2.744197562e-01   9.613679543e-01   1.356079999e+00   7.917037031e-01   2.147783702e+00   9.613679543e-01  -2.744166815e-01   3.248394738e-01   5.810974399e-01   9.059369137e-01   9.5273151831070679e-01  -1.4011014570769476e-13  -7.770925957e-15   3.018983425e-01   5.810974399e-01   8.829957824e-01  -1.821875983e-13
27.017697   3.044766643e-01   9.522741047e-01   1.368903409e+00   8.151461968e-01   2.184049606e+00   9.522741047e-01  -3.044682418e-01   3.301239764e-01   5.758190830e-01   9.059430594e-01   9.5273151831069436e-01  -1.5254464358349651e-13  -7.264184603e-15   3.018983425e-01   5.758190830e-01   8.777174255e-01  -2.129407761e-13
27.049113   3.342331487e-01   9.422407991e-01   1.381055537e+00   8.388922401e-01   2.219947777e+00   9.422407991e-01  -3.342193971e-01   3.358929467e-01   5.700568221e-01   9.059497688e-01   9.5273151831067049e-01  -1.7641443861293737e-13  -3.866851474e-15   3.018983425e-01   5.700568221e-01   8.719551646e-01  -2.149391776e-13
27.080529   3.636598534e-01   9.312779368e-01   1.392541444e+00   8.629013138e-01   2.255442758e+00   9.312779368e-01  -3.636407951e-01   3.421236082e-01   5.638334122e-01   9.059570204e-01   9.5273151831064795e-01  -1.9895196601282805e-13  -2.939409624e-15   3.018983425e-01   5.638334122e-01   8.657317547e-01  -2.077227279e-13
27.111945   3.927277478e-01   9.193963345e-01   1.403368215e+00   8.871312741e-01   2.290499489e+00   9.193963345e-01  -3.927034091e-01   3.487913622e-01   5.571734283e-01   9.059647905e-01   9.5273151831064773e-01  -1.9917401061775308e-13  -3.566438057e-15   3.018983425e-01   5.571734283e-01   8.590717708e-01  -2.957634138e-13
27.143361   4.214081554e-01   9.066077149e-01   1.413544879e+00   9.115384672e-01   2.325083346e+00   9.066077149e-01  -4.213785666e-01   3.558698855e-01   5.501031680e-01   9.059730534e-01   9.5273151831063108e-01  -2.1582735598713043e-13  -6.175754217e-15   3.018983425e-01   5.501031680e-01   8.520015105e-01  -2.530198273e-13
27.174776   4.496727821e-01   8.929246958e-01   1.423082320e+00   9.360778501e-01   2.359160171e+00   8.929246958e-01  -4.496379778e-01   3.633312339e-01   5.426505477e-01   9.059817815e-01   9.5273151831062486e-01  -2.2204460492503131e-13  -7.369199740e-15   3.018983425e-01   5.426505477e-01   8.445488901e-01  -2.590150316e-13
27.206192   4.774937437e-01   8.783607772e-01   1.431993188e+00   9.607031183e-01   2.392696307e+00   8.783607772e-01  -4.774537633e-01   3.711459532e-01   5.348449919e-01   9.059909451e-01   9.5273151831065950e-01  -1.8740564655672642e-13  -6.281040988e-15   3.018983425e-01   5.348449919e-01   8.367433344e-01  -2.562394741e-13
27.237608   5.048435941e-01   8.629303284e-01   1.440291795e+00   9.853668392e-01   2.425658635e+00   8.629303284e-01  -5.047984816e-01   3.792831955e-01   5.267173171e-01   9.060005126e-01   9.5273151831063319e-01  -2.1371793224034263e-13  -4.355143545e-15   3.018983425e-01   5.267173171e-01   8.286156596e-01  -2.724487302e-13
27.269024   5.316953517e-01   8.466485732e-01   1.447994013e+00   1.010020590e+00   2.458014602e+00   8.466485732e-01  -5.316451565e-01   3.877108410e-01   5.182996096e-01   9.060104506e-01   9.5273151831061420e-01  -2.3270274596143281e-13  -4.572700105e-15   3.018983425e-01   5.182996096e-01   8.201979521e-01  -2.733369087e-13
27.300440   5.580225266e-01   8.295315756e-01   1.455117159e+00   1.034615100e+00   2.489732259e+00   8.295315756e-01  -5.579673033e-01   3.963956251e-01   5.096250986e-01   9.060207237e-01   9.5273151831060687e-01  -2.4003021792395884e-13  -4.199985897e-15   3.018983425e-01   5.096250986e-01   8.115234411e-01  -3.111955138e-13
27.331856   5.837991462e-01   8.115962234e-01   1.461679886e+00   1.059100400e+00   2.520780286e+00   8.115962234e-01  -5.837389551e-01   4.053032700e-01   5.007280251e-01   9.060312951e-01   9.5273151831056169e-01  -2.8521629502620272e-13  -6.350222741e-15   3.018983425e-01   5.007280251e-01   8.026263676e-01  -2.924327447e-13
27.363272   6.089997813e-01   7.928602116e-01   1.467702056e+00   1.083425972e+00   2.551128029e+00   7.928602116e-01  -6.089346885e-01   4.143986196e-01   4.916435065e-01   9.060421261e-01   9.5273151831060798e-01  -2.3891999489933369e-13  -6.451839794e-15   3.018983425e-01   4.916435065e-01   7.935418489e-01  -3.206324095e-13
27.394688   6.335995709e-01   7.733420253e-01   1.473204624e+00   1.107540902e+00   2.580745526e+00   7.733420253e-01  -6.335296485e-01   4.236457791e-01   4.824073975e-01   9.060531766e-01   9.5273151831058378e-01  -2.6312285683616210e-13  -4.015289751e-15   3.018983425e-01   4.824073975e-01   7.843057400e-01  -3.202993426e-13
27.426104   6.575742467e-01   7.530609209e-01   1.478209503e+00   1.131394038e+00   2.609603541e+00   7.530609209e-01  -6.574995730e-01   4.330082562e-01   4.730561490e-01   9.060644052e-01   9.5273151831070857e-01  -1.3833378886829450e-13  -1.997711311e-15   3.018983425e-01   4.730561490e-01   7.749544915e-01  -3.294031714e-13
27.457520   6.809001572e-01   7.320369076e-01   1.482739441e+00   1.154934148e+00   2.637673589e+00   7.320369076e-01  -6.808208172e-01   4.424491055e-01   4.636266637e-01   9.060757692e-01   9.5273151831073200e-01  -1.1490808304870370e-13  -5.607520660e-15   3.018983425e-01   4.636266637e-01   7.655250062e-01  -3.457234499e-13
27.488936   7.035542910e-01   7.102907273e-01   1.486817885e+00   1.178110081e+00   2.664927966e+00   7.102907273e-01  -7.034703759e-01   4.519310741e-01   4.541561506e-01   9.060872248e-01   9.5273151831074676e-01  -1.0014211682118912e-13  -5.761639163e-15   3.018983425e-01   4.541561506e-01   7.560544931e-01  -3.286260153e-13
27.520352   7.255142995e-01   6.878438344e-01   1.490468851e+00   1.200870925e+00   2.691339776e+00   6.878438344e-01  -7.254259073e-01   4.614167490e-01   4.446819782e-01   9.060987272e-01   9.5273151831080516e-01  -4.1744385725905886e-14  -7.674873205e-15   3.018983425e-01   4.446819782e-01   7.465803206e-01  -3.294031714e-13
27.551768   7.467585187e-01   6.647183745e-01   1.493716788e+00   1.223166171e+00   2.716882958e+00   6.647183745e-01  -7.466657542e-01   4.708687044e-01   4.352415267e-01   9.061102310e-01   9.5273151831073666e-01  -1.1024514634527804e-13  -3.587777507e-15   3.018983425e-01   4.352415267e-01   7.371398691e-01  -3.497202528e-13
27.583183   7.672659910e-01   6.409371622e-01   1.496586441e+00   1.244945870e+00   2.741532311e+00   6.409371622e-01  -7.671689659e-01   4.802496493e-01   4.258720409e-01   9.061216902e-01   9.5273151831073088e-01  -1.1601830607332886e-13  -5.502116089e-15   3.018983425e-01   4.258720409e-01   7.277703834e-01  -3.758104938e-13
27.614599   7.870164856e-01   6.165236594e-01   1.499102720e+00   1.266160797e+00   2.765263517e+00   6.165236594e-01  -7.869153183e-01   4.895225752e-01   4.166104832e-01   9.061330584e-01   9.5273151831073155e-01  -1.1535217225855376e-13  -5.631278100e-15   3.018983425e-01   4.166104832e-01   7.185088257e-01  -3.206324095e-13
27.646015   8.059905184e-01   5.915019514e-01   1.501290565e+00   1.286762605e+00   2.788053171e+00   5.915019514e-01  -8.058853343e-01   4.986509013e-01   4.074933878e-01   9.061442891e-01   9.5273151831101688e-01   1.6997514507011147e-13  -4.174321416e-15   3.018983425e-01   4.074933878e-01   7.093917302e-01  -3.768096946e-13
27.677431   8.241693714e-01   5.658967235e-01   1.503174812e+00   1.306703982e+00   2.809878794e+00   5.658967235e-01  -8.240603028e-01   5.075986191e-01   3.985567167e-01   9.061553357e-01   9.5273151831100200e-01   1.5509815654013437e-13  -6.903458962e-15   3.018983425e-01   3.985567167e-01   7.004550591e-01  -3.930189507e-13
27.708847   8.415351111e-01   5.397332364e-01   1.504780061e+00   1.325938804e+00   2.830718865e+00   5.397332364e-01  -8.414222970e-01   5.163304343e-01   3.898357179e-01   9.061661523e-01   9.5273151831098946e-01   1.4255263636187010e-13  -2.944562955e-15   3.018983425e-01   3.898357179e-01   6.917340604e-01  -3.359534873e-13
27.740263   8.580706062e-01   5.130373017e-01   1.506130552e+00   1.344422285e+00   2.850552837e+00   5.130373017e-01  -8.579541922e-01   5.248119061e-01   3.813647870e-01   9.061766931e-01   9.5273151831099112e-01   1.4421797089880783e-13  -4.999148102e-15   3.018983425e-01   3.813647870e-01   6.832631294e-01  -3.473887844e-13
27.771679   8.737595443e-01   4.858352559e-01   1.507250033e+00   1.362111122e+00   2.869361154e+00   4.858352559e-01  -8.736396827e-01   5.330095825e-01   3.731773308e-01   9.061869133e-01   9.5273151831102176e-01   1.7486012637846216e-13  -5.569685073e-15   3.018983425e-01   3.731773308e-01   6.750756733e-01  -4.097833184e-13
27.803095   8.885864484e-01   4.581539349e-01   1.508161642e+00   1.378963636e+00   2.887125278e+00   4.581539349e-01  -8.884632979e-01   5.408911323e-01   3.653056369e-01   9.061967692e-01   9.5273151831102587e-01   1.7896795156957523e-13  -4.499303403e-15   3.018983425e-01   3.653056369e-01   6.672039793e-01  -4.058975378e-13
27.834511   9.025366917e-01   4.300206472e-01   1.508887789e+00   1.394939912e+00   2.903827700e+00   4.300206472e-01  -9.024104171e-01   5.484254726e-01   3.577807455e-01   9.062062180e-01   9.5273151831099923e-01   1.5232259897857148e-13  -1.269599918e-15   3.018983425e-01   3.577807455e-01   6.596790880e-01  -4.112266083e-13
27.865927   9.155965125e-01   4.014631470e-01   1.509450036e+00   1.410001924e+00   2.919451960e+00   4.014631470e-01  -9.154672846e-01   5.555828909e-01   3.506323280e-01   9.062152189e-01   9.5273151831100900e-01   1.6209256159527285e-13  -2.190159525e-15   3.018983425e-01   3.506323280e-01   6.525306705e-01  -4.414246746e-13
